Survey,Year,Quarter,Area,SubArea,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,DateofCalculation
NS-IBTS,2012,1,1,48E9,126441,Pollachius virens,0.0000,0.0000,0.0000,2.0521,3.1090,4.4883,0.3505,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,48E9,126444,Trisopterus esmarkii,0.0000,1378.3344,1497.5208,3663.4919,185.8347,2.1591,2.1591,,,,,20170922
NS-IBTS,2012,1,1,48E9,127023,Scomber scombrus,0.0000,54.0971,585.6977,4.3051,0.2000,0.0000,0.7000,,,,,20170922
NS-IBTS,2012,1,1,48E9,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.1111,0.6667,0.1111,0.0000,0.0000,0.1111,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,48F0,126417,Clupea harengus,0.0000,0.0000,61.0572,857.3946,148.8383,783.2098,,,,,,20170922
NS-IBTS,2012,1,1,48F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F0,126436,Gadus morhua,0.0000,0.1429,12.6963,45.3750,9.6972,1.0886,1.0000,,,,,20170922
NS-IBTS,2012,1,1,48F0,126437,Melanogrammus aeglefinus,0.0000,13.7509,99.7854,595.3964,32.3929,12.1831,13.4913,,,,,20170922
NS-IBTS,2012,1,1,48F0,126438,Merlangius merlangus,0.0000,0.0000,1.7238,7.4616,9.6892,2.9412,2.1842,,,,,20170922
NS-IBTS,2012,1,1,48F0,126441,Pollachius virens,0.0000,0.0000,0.0000,1.6742,3.9629,8.9511,1.9562,1.0056,0.7000,0.5000,0.2500,20170922
NS-IBTS,2012,1,1,48F0,126444,Trisopterus esmarkii,0.0000,1033.6964,646.2461,1032.1732,39.8915,1.2339,1.2339,,,,,20170922
NS-IBTS,2012,1,1,48F0,127023,Scomber scombrus,0.0000,75.9426,10.8267,0.3176,0.2220,0.0310,2.6601,,,,,20170922
NS-IBTS,2012,1,1,48F0,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.3929,0.0000,0.2857,0.4286,0.2679,0.6250,20170922
NS-IBTS,2012,1,1,48F1,126417,Clupea harengus,0.0000,0.0000,28.1052,179.8667,21.8840,35.1441,,,,,,20170922
NS-IBTS,2012,1,1,48F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F1,126436,Gadus morhua,0.0000,0.3214,2.8929,0.7857,1.3000,1.2500,0.4500,,,,,20170922
NS-IBTS,2012,1,1,48F1,126437,Melanogrammus aeglefinus,0.0000,238.7738,59.7503,300.5541,16.8718,4.5244,4.5256,,,,,20170922
NS-IBTS,2012,1,1,48F1,126438,Merlangius merlangus,0.0000,19.5847,18.4928,21.3455,11.9615,2.3185,1.3018,,,,,20170922
NS-IBTS,2012,1,1,48F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.2857,0.5714,0.1429,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,48F1,126444,Trisopterus esmarkii,0.0000,9.2955,5.6644,8.7990,0.2411,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F1,127023,Scomber scombrus,0.0000,276.9605,37.0395,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.9583,1.3333,0.3929,0.5833,0.6607,0.6786,0.1429,0.2500,20170922
NS-IBTS,2012,1,1,48F2,126417,Clupea harengus,0.0000,0.0000,14.5952,40.3136,5.0964,10.5848,,,,,,20170922
NS-IBTS,2012,1,1,48F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F2,126436,Gadus morhua,0.0000,0.0000,0.7333,1.1417,0.1250,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F2,126437,Melanogrammus aeglefinus,0.0000,36.2380,11.6576,99.0255,11.9877,6.7986,8.6276,,,,,20170922
NS-IBTS,2012,1,1,48F2,126438,Merlangius merlangus,0.0000,6.0548,16.4345,35.9104,23.9317,5.2499,3.0737,,,,,20170922
NS-IBTS,2012,1,1,48F2,126441,Pollachius virens,0.0000,0.0000,0.0000,0.1379,0.1034,0.7586,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,48F2,126444,Trisopterus esmarkii,0.0000,1253.0200,248.5391,173.9327,5.4782,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F2,127023,Scomber scombrus,0.0000,35.1193,2.0457,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,48F3,126417,Clupea harengus,0.0000,0.0000,24.9101,51.6533,5.5823,18.8543,,,,,,20170922
NS-IBTS,2012,1,1,48F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F3,126436,Gadus morhua,0.0000,0.0000,2.9567,8.0463,5.4119,2.7185,0.8667,,,,,20170922
NS-IBTS,2012,1,1,48F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,2.1711,27.3407,5.6319,3.2143,4.6420,,,,,20170922
NS-IBTS,2012,1,1,48F3,126438,Merlangius merlangus,0.0000,0.0000,0.3548,4.4948,11.9164,6.8128,5.4212,,,,,20170922
NS-IBTS,2012,1,1,48F3,126441,Pollachius virens,0.0000,0.0000,0.0000,2.2224,14.4854,49.2194,10.3346,13.0578,3.9152,3.9574,9.8078,20170922
NS-IBTS,2012,1,1,48F3,126444,Trisopterus esmarkii,0.0000,188.4781,27.2872,38.3523,3.5642,0.1591,0.1591,,,,,20170922
NS-IBTS,2012,1,1,48F3,127023,Scomber scombrus,0.0000,529.0077,54.9924,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,48F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49E7,126417,Clupea harengus,0.0000,0.0000,0.0000,0.5000,0.3571,3.1429,,,,,,20170922
NS-IBTS,2012,1,1,49E7,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E7,126436,Gadus morhua,0.0000,0.0000,0.3333,9.7778,5.0167,0.8722,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E7,126437,Melanogrammus aeglefinus,0.0000,4.0000,8.8430,91.6699,15.0337,8.9207,11.5326,,,,,20170922
NS-IBTS,2012,1,1,49E7,126438,Merlangius merlangus,0.0000,0.0000,6.4650,45.1006,104.5738,56.3714,51.4893,,,,,20170922
NS-IBTS,2012,1,1,49E7,126441,Pollachius virens,0.0000,0.0000,0.0000,26.5007,37.3729,39.2849,2.8416,0.4000,0.4000,0.4000,0.8000,20170922
NS-IBTS,2012,1,1,49E7,126444,Trisopterus esmarkii,0.0000,18182.1393,1032.5887,2092.5199,156.7521,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E7,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E7,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49E8,126417,Clupea harengus,0.0000,0.0000,0.0981,2.8305,0.1359,0.9355,,,,,,20170922
NS-IBTS,2012,1,1,49E8,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E8,126436,Gadus morhua,0.0000,1.0714,2.9732,31.5926,6.0522,0.9772,0.3333,,,,,20170922
NS-IBTS,2012,1,1,49E8,126437,Melanogrammus aeglefinus,0.0000,1.3274,71.8659,1159.5113,164.7577,94.1069,103.4308,,,,,20170922
NS-IBTS,2012,1,1,49E8,126438,Merlangius merlangus,0.0000,2.9242,184.3816,257.0449,152.6023,35.4682,23.5788,,,,,20170922
NS-IBTS,2012,1,1,49E8,126441,Pollachius virens,0.0000,0.0000,11.1292,46.5329,2.1075,1.1947,0.0357,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49E8,126444,Trisopterus esmarkii,0.0000,579.5755,75.0964,242.0935,17.3254,0.4545,0.4545,,,,,20170922
NS-IBTS,2012,1,1,49E8,127023,Scomber scombrus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E8,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,13.4294,23.7059,13.8809,3.4833,3.6770,5.4766,4.1996,5.1472,20170922
NS-IBTS,2012,1,1,49E9,126417,Clupea harengus,0.0000,0.0000,21.7262,304.0634,44.8663,146.3440,,,,,,20170922
NS-IBTS,2012,1,1,49E9,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49E9,126436,Gadus morhua,0.0000,0.0000,7.3396,40.8387,16.5777,2.5857,0.6583,,,,,20170922
NS-IBTS,2012,1,1,49E9,126437,Melanogrammus aeglefinus,0.0000,1.0625,15.2851,139.4267,13.6754,6.2765,12.2738,,,,,20170922
NS-IBTS,2012,1,1,49E9,126438,Merlangius merlangus,0.0000,0.0000,11.8954,59.1753,98.7489,49.6913,40.4891,,,,,20170922
NS-IBTS,2012,1,1,49E9,126441,Pollachius virens,0.0000,0.0000,0.0000,12.5895,14.1955,20.6523,3.5016,0.6111,0.2000,0.0000,0.2500,20170922
NS-IBTS,2012,1,1,49E9,126444,Trisopterus esmarkii,0.0000,2677.8314,6195.0533,13281.2011,665.5960,13.9091,13.9091,,,,,20170922
NS-IBTS,2012,1,1,49E9,127023,Scomber scombrus,0.0000,10.2308,53.4280,0.9413,0.6286,0.0714,0.7000,,,,,20170922
NS-IBTS,2012,1,1,49E9,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49F0,126417,Clupea harengus,0.0000,0.0000,28.7015,119.7186,11.2589,38.3711,,,,,,20170922
NS-IBTS,2012,1,1,49F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F0,126436,Gadus morhua,0.0000,0.2425,2.3179,5.5279,0.7707,0.0511,0.9700,,,,,20170922
NS-IBTS,2012,1,1,49F0,126437,Melanogrammus aeglefinus,0.0000,1.9524,33.7388,242.2364,16.6271,6.9076,7.4277,,,,,20170922
NS-IBTS,2012,1,1,49F0,126438,Merlangius merlangus,0.0000,0.0000,1.7993,12.5451,15.9256,6.3607,5.1592,,,,,20170922
NS-IBTS,2012,1,1,49F0,126441,Pollachius virens,0.0000,0.0000,0.0455,11.9884,6.1999,5.1945,0.6590,0.3413,0.0000,0.1429,0.4286,20170922
NS-IBTS,2012,1,1,49F0,126444,Trisopterus esmarkii,0.0000,3584.2118,198.2978,301.9470,17.7216,1.3409,1.3409,,,,,20170922
NS-IBTS,2012,1,1,49F0,127023,Scomber scombrus,0.0000,70.9099,17.4290,2.4281,2.3879,0.9107,3.2345,,,,,20170922
NS-IBTS,2012,1,1,49F0,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49F1,126417,Clupea harengus,0.0000,0.0000,26.8642,57.9638,5.5097,15.6623,,,,,,20170922
NS-IBTS,2012,1,1,49F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F1,126436,Gadus morhua,0.0000,0.0000,0.0625,1.9061,1.4787,0.2193,0.3333,,,,,20170922
NS-IBTS,2012,1,1,49F1,126437,Melanogrammus aeglefinus,0.0000,1.8125,12.2197,123.9890,11.7895,5.8759,6.3133,,,,,20170922
NS-IBTS,2012,1,1,49F1,126438,Merlangius merlangus,0.0000,0.0000,0.1756,1.8764,2.0472,0.5220,0.3787,,,,,20170922
NS-IBTS,2012,1,1,49F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.1814,0.2339,1.5847,0.1429,1.0084,1.0636,0.4338,1.3513,20170922
NS-IBTS,2012,1,1,49F1,126444,Trisopterus esmarkii,0.0000,678.7079,1602.8610,1962.8302,68.8881,1.3564,1.3564,,,,,20170922
NS-IBTS,2012,1,1,49F1,127023,Scomber scombrus,0.0000,25.0313,30.7379,0.6048,0.0087,0.2057,0.4115,,,,,20170922
NS-IBTS,2012,1,1,49F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,49F2,126417,Clupea harengus,0.0000,0.0000,2.5563,21.5353,2.4451,6.4633,,,,,,20170922
NS-IBTS,2012,1,1,49F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F2,126436,Gadus morhua,0.0000,0.0714,3.7393,1.1893,0.8000,0.2000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F2,126437,Melanogrammus aeglefinus,0.0000,176.4546,34.1355,358.0353,52.2880,31.7323,30.8543,,,,,20170922
NS-IBTS,2012,1,1,49F2,126438,Merlangius merlangus,0.0000,15.2238,44.2939,69.7236,57.3173,15.9400,10.5013,,,,,20170922
NS-IBTS,2012,1,1,49F2,126441,Pollachius virens,0.0000,0.0000,0.0000,6.8884,12.4151,20.2465,0.4500,0.2500,0.5000,0.0000,0.2500,20170922
NS-IBTS,2012,1,1,49F2,126444,Trisopterus esmarkii,0.0000,1391.6543,244.2728,247.0256,12.0573,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F2,127023,Scomber scombrus,0.0000,22.0945,0.9055,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.3750,0.7083,0.7401,0.0000,0.6468,0.6647,0.6290,1.2361,20170922
NS-IBTS,2012,1,1,49F3,126417,Clupea harengus,0.0000,0.0000,16.9161,188.4590,30.5254,174.7844,,,,,,20170922
NS-IBTS,2012,1,1,49F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F3,126436,Gadus morhua,0.0000,0.5000,2.3064,13.6737,2.8801,0.1547,0.0000,,,,,20170922
NS-IBTS,2012,1,1,49F3,126437,Melanogrammus aeglefinus,0.0000,1.0000,3.3595,73.4960,16.3729,11.0595,11.7822,,,,,20170922
NS-IBTS,2012,1,1,49F3,126438,Merlangius merlangus,0.0000,0.0000,1.9210,16.1377,39.5655,16.1674,13.1483,,,,,20170922
NS-IBTS,2012,1,1,49F3,126441,Pollachius virens,0.0000,0.0000,0.0000,13.2912,52.3321,145.7378,9.4576,5.1118,2.2606,1.7704,3.8735,20170922
NS-IBTS,2012,1,1,49F3,126444,Trisopterus esmarkii,0.0000,1746.0974,353.2842,384.7421,40.0341,1.1036,1.1036,,,,,20170922
NS-IBTS,2012,1,1,49F3,127023,Scomber scombrus,0.0000,201.2419,5.7923,0.2857,0.5952,0.0714,0.8333,,,,,20170922
NS-IBTS,2012,1,1,49F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50E7,126417,Clupea harengus,0.0000,0.0000,0.2048,10.0862,5.0775,64.6315,,,,,,20170922
NS-IBTS,2012,1,1,50E7,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E7,126436,Gadus morhua,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E7,126437,Melanogrammus aeglefinus,0.0000,0.0000,2.4576,34.4912,4.2452,2.4643,2.3416,,,,,20170922
NS-IBTS,2012,1,1,50E7,126438,Merlangius merlangus,0.0000,0.0000,0.9363,1.0918,1.3532,0.3739,0.2448,,,,,20170922
NS-IBTS,2012,1,1,50E7,126441,Pollachius virens,0.0000,0.0000,0.0000,0.8000,1.1333,0.0667,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50E7,126444,Trisopterus esmarkii,0.0000,32.8963,99.1044,216.9201,9.0792,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E7,127023,Scomber scombrus,0.0000,5.3893,364.0527,18.3580,4.8857,0.9143,0.4000,,,,,20170922
NS-IBTS,2012,1,1,50E7,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50E8,126417,Clupea harengus,0.0000,0.0000,0.0000,0.7786,1.0957,30.1257,,,,,,20170922
NS-IBTS,2012,1,1,50E8,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E8,126436,Gadus morhua,0.0000,0.0000,0.4129,5.9373,4.3007,1.0241,0.3250,,,,,20170922
NS-IBTS,2012,1,1,50E8,126437,Melanogrammus aeglefinus,0.0000,0.0000,3.3668,73.5855,19.1806,12.0401,15.8269,,,,,20170922
NS-IBTS,2012,1,1,50E8,126438,Merlangius merlangus,0.0000,0.0000,0.0000,0.0000,0.1667,0.6667,0.1667,,,,,20170922
NS-IBTS,2012,1,1,50E8,126441,Pollachius virens,0.0000,0.0000,0.4558,38.6035,31.1962,30.8655,2.2234,0.6556,0.4000,0.3333,1.2667,20170922
NS-IBTS,2012,1,1,50E8,126444,Trisopterus esmarkii,0.0000,20.6955,66.1141,177.6257,8.3829,0.0909,0.0909,,,,,20170922
NS-IBTS,2012,1,1,50E8,127023,Scomber scombrus,0.0000,424.7133,979.0645,2.2222,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E8,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50E9,126417,Clupea harengus,0.0000,0.0000,0.0484,2.5412,1.0246,7.3857,,,,,,20170922
NS-IBTS,2012,1,1,50E9,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E9,126436,Gadus morhua,0.0000,3.9762,8.9969,15.4212,4.9742,0.6316,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E9,126437,Melanogrammus aeglefinus,0.0000,1.9048,20.7928,191.1949,21.9069,11.5506,16.6501,,,,,20170922
NS-IBTS,2012,1,1,50E9,126438,Merlangius merlangus,0.0000,1.1667,13.4247,28.1781,20.0376,5.5411,3.6518,,,,,20170922
NS-IBTS,2012,1,1,50E9,126441,Pollachius virens,0.0000,0.0000,26.9391,96.4933,2.0490,0.5185,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50E9,126444,Trisopterus esmarkii,0.0000,465.3563,16.0489,25.5196,1.5752,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E9,127023,Scomber scombrus,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50E9,127143,Pleuronectes platessa,0.0000,0.0000,2.5000,35.1702,52.6544,26.6559,7.3333,8.1278,9.8194,9.5417,6.1972,20170922
NS-IBTS,2012,1,1,50F0,126417,Clupea harengus,0.0000,0.0000,6.3665,97.6000,18.3880,95.6456,,,,,,20170922
NS-IBTS,2012,1,1,50F0,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F0,126436,Gadus morhua,0.0000,0.0000,2.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F0,126437,Melanogrammus aeglefinus,0.0000,0.0000,1.6548,28.8190,3.5571,1.5059,2.4632,,,,,20170922
NS-IBTS,2012,1,1,50F0,126438,Merlangius merlangus,0.0000,0.0000,0.7090,9.2849,27.0330,15.4738,13.4993,,,,,20170922
NS-IBTS,2012,1,1,50F0,126441,Pollachius virens,0.0000,0.0000,0.0000,0.0870,0.5466,4.2474,0.2857,5.5667,0.7333,1.0667,5.4667,20170922
NS-IBTS,2012,1,1,50F0,126444,Trisopterus esmarkii,0.0000,1934.2047,3720.8560,6539.1701,314.5782,7.5905,7.5905,,,,,20170922
NS-IBTS,2012,1,1,50F0,127023,Scomber scombrus,0.0000,10.0489,3.9511,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F0,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50F1,126417,Clupea harengus,0.0000,0.0000,0.5964,20.6561,8.8770,124.0255,,,,,,20170922
NS-IBTS,2012,1,1,50F1,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F1,126436,Gadus morhua,0.0000,0.0714,2.1980,7.1244,2.7961,0.5300,1.0000,,,,,20170922
NS-IBTS,2012,1,1,50F1,126437,Melanogrammus aeglefinus,0.0000,0.0000,2.8011,38.3121,8.2796,5.5046,8.5376,,,,,20170922
NS-IBTS,2012,1,1,50F1,126438,Merlangius merlangus,0.0000,0.0000,3.7045,17.0280,25.0451,10.5406,9.5618,,,,,20170922
NS-IBTS,2012,1,1,50F1,126441,Pollachius virens,0.0000,0.0000,0.0000,0.4326,1.8924,6.8397,1.1501,3.7636,1.2610,1.4303,1.9603,20170922
NS-IBTS,2012,1,1,50F1,126444,Trisopterus esmarkii,0.0000,2306.2530,1956.2079,4080.9407,171.8234,4.8100,4.8100,,,,,20170922
NS-IBTS,2012,1,1,50F1,127023,Scomber scombrus,0.0000,1.0122,1.1205,0.9306,0.9765,0.2245,2.7357,,,,,20170922
NS-IBTS,2012,1,1,50F1,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50F2,126417,Clupea harengus,0.0000,0.0000,183.8334,588.1430,67.9729,190.0507,,,,,,20170922
NS-IBTS,2012,1,1,50F2,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F2,126436,Gadus morhua,0.0000,0.0000,0.0000,2.9693,3.0921,1.4386,0.5000,,,,,20170922
NS-IBTS,2012,1,1,50F2,126437,Melanogrammus aeglefinus,0.0000,76.9821,6.8352,96.1076,18.3700,12.3415,13.3635,,,,,20170922
NS-IBTS,2012,1,1,50F2,126438,Merlangius merlangus,0.0000,0.0000,1.7882,2.8272,3.2711,1.2733,0.8401,,,,,20170922
NS-IBTS,2012,1,1,50F2,126441,Pollachius virens,0.0000,0.0000,0.0000,5.5204,5.2121,12.3384,0.0625,1.8000,0.7333,0.0000,0.3333,20170922
NS-IBTS,2012,1,1,50F2,126444,Trisopterus esmarkii,0.0000,3093.4151,320.9064,168.5522,1.1263,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F2,127023,Scomber scombrus,0.0000,870.0001,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F2,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,50F3,126417,Clupea harengus,0.0000,0.0000,18.5626,233.8532,39.2355,219.1986,,,,,,20170922
NS-IBTS,2012,1,1,50F3,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F3,126436,Gadus morhua,0.0000,0.1221,1.0993,0.8686,1.1400,0.1900,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F3,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F3,126438,Merlangius merlangus,0.0000,0.0000,1.4100,3.0252,7.3591,4.1935,2.8322,,,,,20170922
NS-IBTS,2012,1,1,50F3,126441,Pollachius virens,0.0000,0.0000,0.0000,4.8692,9.8520,21.6188,1.3716,1.9516,1.3680,0.4886,1.2703,20170922
NS-IBTS,2012,1,1,50F3,126444,Trisopterus esmarkii,0.0000,16276.9309,4538.7262,3654.7495,129.6134,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F3,127023,Scomber scombrus,0.0000,56.5701,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,50F3,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,51E8,126417,Clupea harengus,0.0000,0.0000,0.0000,0.1429,1.1863,70.6708,,,,,,20170922
NS-IBTS,2012,1,1,51E8,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,51E8,126436,Gadus morhua,0.0000,0.0000,0.0000,2.2737,1.7263,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,51E8,126437,Melanogrammus aeglefinus,0.0000,0.0000,0.6860,22.7475,8.4235,6.1043,10.0386,,,,,20170922
NS-IBTS,2012,1,1,51E8,126438,Merlangius merlangus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,51E8,126441,Pollachius virens,0.0000,0.0000,0.0833,20.6101,9.6366,7.3842,0.8571,0.5714,0.0000,0.5714,2.2857,20170922
NS-IBTS,2012,1,1,51E8,126444,Trisopterus esmarkii,0.0000,9.1262,27.4411,66.4634,2.9693,0.0000,0.0000,,,,,20170922
NS-IBTS,2012,1,1,51E8,127023,Scomber scombrus,0.0000,432.1010,217.8990,0.9091,0.0000,0.3636,0.7273,,,,,20170922
NS-IBTS,2012,1,1,51E8,127143,Pleuronectes platessa,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20170922
NS-IBTS,2012,1,1,51E9,126417,Clupea harengus,0.0000,0.0000,0.0000,0.0000,0.2581,3.7419,,,,,,20170922
NS-IBTS,2012,1,1,51E9,126425,Sprattus sprattus,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,20170922
